Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2001","2001","kg/ha","583.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2002","2002","ha","7669700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2002","2002","kg/ha","597.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2003","2003","ha","7597900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2003","2003","kg/ha","960","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2004","2004","ha","8786600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2004","2004","kg/ha","993.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2005","2005","ha","8677100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2005","2005","kg/ha","1132.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2006","2006","ha","9142000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2006","2006","kg/ha","1315.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2007","2007","ha","9410000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2007","2007","kg/ha","1461.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2008","2008","ha","9410000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2008","2008","kg/ha","1257.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2009","2009","ha","10310000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2009","2009","kg/ha","1237.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2010","2010","ha","11142000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2010","2010","kg/ha","1594","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2011","2011","ha","12178000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2011","2011","kg/ha","1574.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2012","2012","ha","11980000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2012","2012","kg/ha","1517.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2013","2013","ha","11690000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2013","2013","kg/ha","1617.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2014","2014","ha","13083000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2014","2014","kg/ha","1413.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2015","2015","ha","11870000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","1343.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2016","2016","ha","10830000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","1598.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2017","2017","ha","12430000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","1401.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2018","2018","ha","12586000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","1164.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2019","2019","ha","12614000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","1471.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2020","2020","ha","13477000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","1315.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2021","2021","ha","13285890","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","1294.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2022","2022","ha","12926801","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","1160.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2023","2023","ha","12687643","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","1292.6","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01921.01","Seed cotton, unginned","2024","2024","ha","11446846","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1310.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2000","2000","ha","1720000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2000","2000","kg/ha","302.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2001","2001","ha","1670600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2001","2001","kg/ha","417.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2002","2002","ha","1444400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2002","2002","kg/ha","305.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2003","2003","ha","1700300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2003","2003","kg/ha","460.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2004","2004","ha","1844000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2004","2004","kg/ha","365.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2005","2005","ha","1723200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2005","2005","kg/ha","372","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2006","2006","ha","1703200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2006","2006","kg/ha","363.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2007","2007","ha","1799100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2007","2007","kg/ha","420.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2008","2008","ha","1809060","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2008","2008","kg/ha","354.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2009","2009","ha","1942064","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2009","2009","kg/ha","303","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2010","2010","ha","2083203","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2010","2010","kg/ha","428.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2011","2011","ha","1901550","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2011","2011","kg/ha","426.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2012","2012","ha","1705757","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2012","2012","kg/ha","401.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2013","2013","ha","1678903","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2013","2013","kg/ha","425.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2014","2014","ha","1746062","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2014","2014","kg/ha","474.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2015","2015","ha","1950880","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2015","2015","kg/ha","435.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2016","2016","ha","1666926","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2016","2016","kg/ha","448.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2017","2017","ha","1579767","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2017","2017","kg/ha","478.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2018","2018","ha","1419975","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2018","2018","kg/ha","485.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2019","2019","ha","1622602","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2019","2019","kg/ha","405.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2020","2020","ha","1722667","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","474.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2021","2021","ha","1627045","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","484.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2022","2022","ha","1043086","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","375.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2023","2023","ha","1488224","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","541.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01444","Sesame seed","2024","2024","ha","1552614","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","557.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2000","2000","ha","10287800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2000","2000","kg/ha","819.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2001","2001","ha","9466200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2001","2001","kg/ha","760.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2002","2002","ha","9565800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2002","2002","kg/ha","789.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2003","2003","ha","9518900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2003","2003","kg/ha","801.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2004","2004","ha","8966700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2004","2004","kg/ha","656","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2005","2005","ha","8757000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2005","2005","kg/ha","830.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2006","2006","ha","8642200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2006","2006","kg/ha","840.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2007","2007","ha","8234000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2007","2007","kg/ha","918","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2008","2008","ha","7156900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2008","2008","kg/ha","958.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2009","2009","ha","7877355","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2009","2009","kg/ha","883.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2010","2010","ha","7620438","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2010","2010","kg/ha","967.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2011","2011","ha","6929541","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2011","2011","kg/ha","989.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2012","2012","ha","6051300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2012","2012","kg/ha","913.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2013","2013","ha","6065840","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2013","2013","kg/ha","796.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2014","2014","ha","5784493","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2014","2014","kg/ha","942.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2015","2015","ha","6031678","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2015","2015","kg/ha","822.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2016","2016","ha","5998351","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2016","2016","kg/ha","731.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2017","2017","ha","5624910","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2017","2017","kg/ha","867.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2018","2018","ha","4719274","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2018","2018","kg/ha","903.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2019","2019","ha","4093763","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2019","2019","kg/ha","839.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2020","2020","ha","4710840","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2020","2020","kg/ha","1074.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2021","2021","ha","4201975","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2021","2021","kg/ha","1052.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2022","2022","ha","3716443","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2022","2022","kg/ha","1084.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2023","2023","ha","3442140","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2023","2023","kg/ha","1116.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0114","Sorghum","2024","2024","ha","4611653","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0114","Sorghum","2024","2024","kg/ha","1173.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2000","2000","ha","6416600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2000","2000","kg/ha","822.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2001","2001","ha","6343100","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2001","2001","kg/ha","940","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2002","2002","ha","6105500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2002","2002","kg/ha","762.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2003","2003","ha","6554700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2003","2003","kg/ha","1192.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2004","2004","ha","7571200","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2004","2004","kg/ha","908.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2005","2005","ha","7707500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2005","2005","kg/ha","1073.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2006","2006","ha","8328700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2006","2006","kg/ha","1062.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2007","2007","ha","8881700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2007","2007","kg/ha","1234.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2008","2008","ha","9510800","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2008","2008","kg/ha","1041.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2009","2009","ha","9734658","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2009","2009","kg/ha","1023.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2010","2010","ha","9601036","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2010","2010","kg/ha","1326.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2011","2011","ha","10109092","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2011","2011","kg/ha","1208.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2012","2012","ha","10840733","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2012","2012","kg/ha","1352.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2013","2013","ha","11716408","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2013","2013","kg/ha","1012.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2014","2014","ha","10910830","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2014","2014","kg/ha","950.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2015","2015","ha","11604541","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2015","2015","kg/ha","738.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2016","2016","ha","11183401","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2016","2016","kg/ha","1176.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2017","2017","ha","10328825","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1058.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2018","2018","ha","11131257","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2018","2018","kg/ha","1191.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2019","2019","ha","12192707","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2019","2019","kg/ha","920.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2020","2020","ha","12918278","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2020","2020","kg/ha","976.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2021","2021","ha","12146576","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1069.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2022","2022","ha","13084089","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1145.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2023","2023","ha","13254897","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2023","2023","kg/ha","985.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","0141","Soya beans","2024","2024","ha","12939104","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1169.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2014","2014","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2015","2015","ha","1000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2015","2015","kg/ha","8000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2016","2016","ha","694","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2016","2016","kg/ha","7064.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2017","2017","ha","511","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2017","2017","kg/ha","7358.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2018","2018","ha","653","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2018","2018","kg/ha","8137.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2019","2019","ha","742","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2019","2019","kg/ha","6629.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2020","2020","ha","944","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2020","2020","kg/ha","9176.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2021","2021","ha","3309","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2021","2021","kg/ha","5994.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2022","2022","ha","2569","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2022","2022","kg/ha","4430.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2023","2023","ha","2421","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2023","2023","kg/ha","7793.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01354","Strawberries","2024","2024","ha","3031","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01354","Strawberries","2024","2024","kg/ha","6961.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2000","2000","ha","4219700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2000","2000","kg/ha","70934.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2001","2001","ha","4315700","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2001","2001","kg/ha","68576.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2002","2002","ha","4411600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2002","2002","kg/ha","67369.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2003","2003","ha","4520300","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2003","2003","kg/ha","63576.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2004","2004","ha","3938400","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2004","2004","kg/ha","59379.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01802","Sugar cane","2005","2005","ha","3661500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01802","Sugar cane","2005","2005","kg/ha","64751.7","A","Official figure",""
